global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
951296.3312738384	-1734.024658721988	3006841.5170559078	904964709895.0646	1367550.173993644	-12791.88003177964	163632194.74744272	1870193478390.046	956378.7759671994	-4813.324537426233	23168093.102589466	914660363120.5186	1003776.9905006136	1082618.5447392086	1.318441	26.481733	0.1328838798707568	0.0663153464418639	-0.0130769969	-0.0627215097	0.0686456365	0.0263388067	0.0303765752	0.0618744733	0.0109166082	0.0551891931	-0.0470602722	0.0662124035	0.135279413	-0.0155968773	-0.0066800302	0.0213786584	-0.0004111327	0.0955212941	0.1145156505	0.0698523235	0.0274845377	-0.0676270799	0.135242051	-0.0177998309	0.0270810924	0.0872291251	0.0055880697	0.1382164449	-0.155745688	-0.054860274	-0.0574325078	-0.056994976	-0.002849742	0.2254085396	0.1986950171	0.0939241958	0.2789048632	0.0754841339	0.0739269239	-0.0067479265	0.073969319	0.0474280016	-0.1735292049	0.1027433271	0.0658628	0.1157261119	0.0445472053	-0.1035243586	-0.1388530512	0.0293262367	0.0252416585	0.0592846564	0.0235493866	0.0505987332	-0.0232448137	-0.1810950874	-0.067994824	-0.1354038716	0.0511300057	-0.0527939725	-0.1515687148	0.0284482092	-0.0039789219	0.0676496922	-0.0299548136	0.0723233064	0.0073494086	0.1531430691	0.169584207	0.2346629477	0.1771466949	0.1664125413	0.0653267595	-0.0706901001	0.0349063918	0.0146861435	-0.1663663477	-0.1786187358	0.0507344841	0.0543550741	-0.1295575494	-0.0471428477	0.1217975801	0.115566664	-0.0453207494	0.0325431908	-0.0097335387	-0.0390081632	0.1047128222	-0.0443510209	-0.1145825316	0.1257178984	0.040372855	-0.2002190879	-0.1333088072	-0.1692687267	-0.1645714682	-0.1040648116	0.0302185724	0.2299733757	0.2309034976	-0.163267907	0.0866153656	0.0144722352	-0.0649037979	0.0174504318228656	0.0001575520717408	0.0003045175708044	2.482265530984961e-08	0.0814834333284153	-0.0316375370129548	0.0066395499069863	0.001000933748246	-0.0152920664769879	-0.0272490882751411	0.0002338472971366	0.0007425128118264	0.0005600681943249	0.0008371210388423	3.136763822943539e-07	7.007716336725788e-07	0.0002378397711808	0.0003627221561883	5.65677567553353e-08	1.3156736258988949e-07	-0.0005710665672412	0.0002769508551876	7.670177618919835e-08	3.26117024220648e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951972.6859444138	676.3546705753542	457455.640409096	906251994784.2214	1365405.7170286018	-2144.456965042278	4598695.674918339	1864332772094.39	958034.5913057192	1655.8153385198675	2741724.435277664	917830278138.3164	1003076.0822996184	1084157.5554977893	1.449952	29.123215	0.215059040886515	0.1068766851387379	-0.037575642	0.0474129063	-0.0977513751	0.0433599338	0.0206075239	-0.1251260924	0.054294706	-0.0428974366	-0.0385109856	0.0181736686	-0.1203750321	0.2167836357	0.0633254036	0.0023741493	0.0754754002	0.0560947118	0.1355960628	0.0650444699	-0.1478267139	0.1095437995	0.1190860927	0.0223802434	-0.1633350723	-0.117269368	-0.0042192266	0.0994479609	0.0082083017	-0.0010284146	-0.0070636899	0.066243616	0.0505748106	-0.0143142565	0.0269086592	0.02956872	0.070585796	0.1906529821	-0.040145348	0.181858084	-0.1098053825	0.0816562243	-0.0008520095	-0.1486442859	-0.084325565	-0.1641312936	-0.0296881146	0.038984444	-0.0557681281	0.0425456391	0.069359251	-0.0661075938	0.036067386	0.1325983276	-0.061308496	-0.0236281034	-0.1065574893	0.0096373903	0.152228097	0.0240144849	0.0200267555	-0.0146517823	-0.1625080435	-0.1715693605	-0.0214286526	0.0376015067	-0.1329370348	-0.0413826427	-0.1072670664	-0.0691403063	-0.1623580972	0.0683106202	0.0538857857	-0.1788486108	0.0361636661	-0.1892805278	0.0091039272	-0.1626263349	-0.0005809874	0.0170470075	-0.0541415638	0.0109714347	-0.01023215	-0.1615697006	-0.0431891354	0.0080683084	-0.0229524327	-0.1329847661	-0.035389195	-0.0638801872	-0.0296406671	-0.1839471491	0.034008677	0.1294457817	-0.1273385114	0.1091989201	-0.0073910072	-0.0953393009	0.0137896555	0.0215006199	0.0776343997	-0.1115834749	0.0849971703	0.0096622851	-0.0707724105	0.0326362773324717	0.0151858455096061	0.001065126598122	0.0002306099038416	0.1607888023416137	0.0793053690131983	0.0258530389584505	0.0062893415543195	0.0244040520021826	0.0396961184791705	0.0005955577541252	0.0015757818223123	-0.0003026371060272	-0.0008627053003521	9.15892179445187e-08	7.442604352556071e-07	-0.0003968958182172	-0.000634735589398	1.575262905183007e-07	4.028892684484265e-07	-0.0006910598351819	-0.0001199932679407	1.439838435108862e-08	4.775636958016348e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
953589.7970776184	1617.1111332046569	2615048.417134449	909333501090.5334	1376518.1476430085	11112.430614406709	123486114.16000344	1894802210790.5396	962916.638666947	4882.0473612278	23834386.437271327	927208453021.652	1011476.9428418076	1087152.1599595323	1.444724	29.018198	0.2422850330143687	0.1297650189924571	0.1081040713	0.0264132491	0.1251753926	-0.0183103939	-0.088228484	0.0358944261	-0.1187864812	-0.0471518414	-0.0736930662	-0.0142904963	0.0911122003	-0.0535341988	-0.04694106	-0.0787061781	-0.1731508462	-0.0071862669	-0.0891144336	-0.0909453825	0.0381254034	-0.0404500841	0.1108401731	-0.0015007832	0.1146106097	0.0602302228	-0.0130743681	0.0254724489	-0.0158822737	0.0828890431	0.0226938663	0.0839539971	-0.0793735085	0.0164379036	0.0073309123	-0.1688702745	0.061988454	-0.0281874866	0.0822962417	0.0264877199	0.2897446573	-0.0730175431	-0.0197913428	-0.1193837533	-0.006408501	-0.0263165302	0.1476846276	0.0123896829	0.0474061617	-0.1027335782	-0.1241807633	0.1378764924	-0.037024697	-0.0774637817	-0.0943437152	0.0069478866	0.0053373053	-0.1129726515	0.0464782883	0.0125537279	-0.0860954324	-0.0232047533	0.0380560231	0.1196905988	0.0158588987	-0.0479035744	0.0102932415	0.0142676944	0.0658503853	-0.0551592867	0.0188832475	0.0948542392	-0.0754186529	0.0479691677	-0.0370783134	0.2052741073	0.0201952391	-0.2133528311	0.0447805248	0.0779734109	-0.0226544958	0.0734859183	0.1277958224	0.1758632801	0.0584928681	0.0187132309	-0.0855595458	-0.0194075135	0.0054991905	-0.0497270315	0.0136754752	0.0438625829	-0.0135551178	0.0886795856	-0.039501328	-0.0561129501	-0.0328868848	-0.0672891459	0.0455982794	-0.0560560373	0.0143615668	0.1495748802	0.0833416924	0.004835384	-0.0763617167	0.0151328930769665	-0.0175033842555052	0.0002290044528789	0.0003063684603958	0.0488927297818833	-0.1118960725597303	0.0023904990255242	0.0125207310542924	-0.0034578854072719	-0.0278619374094545	1.1956971489823956e-05	0.0007762875562083	0.0006580023924466	0.0009606394984738	4.329671484654495e-07	9.228282460279942e-07	1.1881356643872463e-05	0.000408777174861	1.4116663569889234e-10	1.6709877868739984e-07	-0.0003600037327232	0.0003310561024587	1.0959814297514529e-07	1.296026875746372e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952675.4294686852	-914.367608933244	836068.1242662977	907590473913.3438	1388476.1106991526	11957.963056144072	142992880.45210648	1927865909982.245	962564.7871635827	-351.85150336427614	123799.48041970124	926530969487.2732	1014272.5422019834	1087202.1957153028	1.448591	29.095873	0.1708091921128252	0.0873482642656553	-0.0582563748	0.1630662106	-0.0137002795	-0.0052156307	0.1944547049	0.0205798727	-0.1103748592	-0.2171971023	0.1193818067	-0.0186727359	0.0213278543	0.015655954	0.0721697695	-0.1514875032	-0.121357244	0.0204058612	0.0484020112	-0.0736642068	0.0370691437	-0.1310459851	-0.0913659043	-0.0928323414	-0.0637494282	-0.0057139757	0.0773895577	0.0560336935	0.1620575485	-0.1727540713	-0.0446472566	0.2109481177	0.0959026672	0.2774015854	-0.0161620804	-0.0716679034	-0.1147146681	-0.0300756505	-0.1274517001	0.0405631786	-0.1824947052	0.0351662432	0.0293278323	0.102782067	-0.0743861272	0.0057630402	0.224051531	0.1852773045	-0.0691179843	-0.165181531	-0.1061256958	0.0362112151	-0.2194802728	0.0854473592	0.0905709542	-0.0091741333	0.011747994	0.057738275	-0.0327359573	-0.0690683309	0.0169458353	0.0480124901	-0.0046302564	-0.1689057842	-0.0749575646	-0.0139925282	0.1404588088	0.0819577216	-0.1012363316	0.1672718835	-0.0113751321	0.1785006935	0.1515127202	0.1630754868	-0.0900067207	-0.0178865951	0.1193135046	0.0522626612	0.0725137049	-0.0560289192	-0.0723408258	-0.0315667653	0.11046727	-0.2671916506	0.0040466019	-0.0730912266	0.0572244805	0.06428869	-0.0274471725	-0.0344265666	-0.035034648	-0.0981471403	-0.0286866477	0.0446114858	-0.0180022496	-0.0866133261	0.2137583739	-0.2561228642	-0.0458853582	-0.0140684248	0.0753967493	-0.2004647691	0.0816496581	0.0	-0.0816496581	0.020725789208825	0.0055928961318585	0.0004295583383286	3.128048714175777e-05	0.108366063167935	0.0594733333860517	0.0117432036465168	0.0035370773840484	0.0406832650628388	0.0441411504701107	0.0016551280561732	0.0019484411648249	-5.791138243925806e-05	-0.0007159137748858	3.353728216026007e-09	5.12532533071319e-07	0.0003030167430773	0.0002911353864334	9.181914658517447e-08	8.47598132337412e-08	-0.0005849908139	-0.0002249870811768	5.0619186696456e-08	3.422142523473844e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
948599.3577844466	-4076.071684238617	16614360.37505184	899840741589.0645	1369796.2605932204	-18679.85010593221	348936799.9800958	1876341795535.1697	962325.0611333052	-239.72603027755397	57468.56959263471	926069523285.2196	1007485.3808615048	1074679.27537189	1.572739	31.589466	0.1081774084710362	0.0652184909937426	-0.0960993853	-0.0825273449	0.0726602673	-0.0701120291	-0.148273498	0.0407450602	0.1078425885	0.0299070536	0.0579454388	0.0673645029	0.0913519904	0.0833492199	0.0440742642	-0.1184903227	0.0422196272	0.0657259435	0.0771748841	-0.1068117528	-0.0028454384	0.0749444227	0.1791484355	0.0769501128	-0.1253270452	-0.0801792985	0.043254357	0.0855064245	0.0164449057	0.1789263456	0.1047025891	0.0476951348	-0.1519836713	-0.0889350374	-0.0585359209	-0.0549621175	-0.0109129767	0.2262758164	0.131997612	-0.0104464773	-0.086206928	0.2154829226	-0.0635010291	0.0157512912	0.0598676281	0.0324199336	0.0751269607	-0.0272490135	0.025200199	-0.0457577285	0.100198849	0.0282071999	-0.0484524056	0.0454540259	-0.1676571308	-0.1110966434	-0.0773944079	-0.0743824967	0.1201619356	0.1613440254	0.1000679889	-0.0728657754	-0.0546232081	0.0124077983	-0.0567697998	0.0838341188	-0.020102953	0.1541238147	0.024842713	-0.3063775699	0.0685380696	0.0488078118	-0.0157549847	0.0948513615	0.0471167511	-0.0658224152	-0.0701610304	-0.0109214548	0.0545216231	-0.0801882702	-0.1581054213	0.000692532	-0.0385508987	0.2459787703	0.0525093574	-0.0501674222	-0.0973161389	0.0878063783	-0.1153530194	-0.0263639693	-0.0721989061	-0.3305405758	0.072329503	-0.1894136356	-0.1839893745	-0.0234524718	0.0387758446	-0.006186741	-0.1263934028	-0.0062291056	-0.0497814346	0.069930262	0.0799218096	-0.004835384	-0.0866153656	0.0137734137575904	-0.0069523754512346	0.0001897069265377	4.833552441492951e-05	0.1013631626657343	-0.0070029005022007	0.0102744907456001	4.904061544372287e-05	0.0059213132855546	-0.0347619517772842	3.506195102568541e-05	0.0012083932913662	4.8768967300376657e-05	0.0001066803497396	2.3784121715452075e-09	1.138069702057078e-08	-0.0007375152039459	-0.0010405319470232	5.439286760513624e-07	1.0827067327758916e-06	-0.0006269821319435	-4.199131804349997e-05	1.763270791030366e-09	3.931065937764164e-07	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
951197.9993885875	2598.641604140983	6752938.186772421	904777634040.8514	1367360.38810911	-2435.872484110296	5933474.758845663	1869674430969.896	959370.6005046256	-2954.4606286796043	8728837.606417883	920391949112.606	1007126.5712752182	1067140.481855141	1.566376	31.461672	0.1315647837179836	0.0677685933775839	0.0533620437	0.0329779279	-0.085879151	-0.0338448009	-0.0805853148	0.1135369553	-0.0318935456	-0.0312533536	-0.0603618462	-0.1579820826	-0.0248490395	0.0178427614	0.0142393704	-0.0431817714	-0.0849015605	0.0848336532	0.1382869598	0.1234106556	0.0840240975	-0.0427598487	0.1228386132	0.0443543393	0.0230834981	0.0555364196	0.1234451459	-0.0389566758	0.2029028393	-0.0476556797	-0.0367892681	-0.0720067685	0.0864787359	-0.2161956349	0.1197375215	0.1917563443	-0.007730622	-0.0501022438	0.09443068	0.0627234445	0.0124529339	-0.0804706328	-0.1997031519	0.0072642374	-0.0736466977	-0.0961257491	-0.1029538308	-0.0504817835	0.117933281	-0.071827889	-0.0251240434	0.0564070699	0.111055071	0.1317124258	0.0884453207	-0.1188301752	-0.0064019925	-0.0955343532	-0.080272037	-0.0574377835	-0.1218652696	-0.3221815214	-0.001744763	-0.1468317422	-0.0582551948	0.2012144255	0.0965697946	-0.1645679411	-0.0521834682	0.0148260343	0.0263605129	-0.0976564079	-0.0046763195	-0.0374856921	0.1336621358	-0.0581041949	0.0057484612	-0.0041035402	0.1127472035	0.0964751078	-0.1089348725	-0.0088538483	0.2239158128	-0.0633022345	-0.030299858	0.1494565617	-0.0769869008	0.0053499713	0.0380272409	-0.1363335768	-0.0446866777	0.0162928072	0.2204369097	-0.2522599459	-0.0911999947	0.1176393883	-0.17362485	0.127230449	-0.2963742473	0.0170938522	-0.0704418373	-0.063077835	0.0781589047	-0.0096622851	-0.0912392418	0.0140864148412305	0.0003130010836401	0.0001984270830792	9.79696783598771e-08	0.0660734342118303	-0.0352897284539039	0.004365698708545	0.0012453649343502	-0.0270097067710821	-0.0329310200566367	0.0007295242598598	0.0010844520819706	0.0005240129623554	0.000475243995055	2.745895847164819e-07	2.258568548358591e-07	3.9833346869633246e-05	0.0007773485508155	1.5866955228365204e-09	6.042707694550096e-07	-0.000635010268549	-8.028136605500009e-06	6.445097735656919e-11	4.03238041162673e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
954998.6071171006	3800.607728513074	14444619.106033308	912022339595.6024	1384696.2829713982	17335.894862288143	300533250.67630845	1917383796074.8064	961960.9861227922	2590.385618166649	6710097.650804611	925368938822.3348	1006072.8403762268	1074991.612862054	1.529577	30.72254	0.1652934178667463	0.103033775634906	0.0172308456	0.0164262559	0.0367836734	0.1145363728	-0.1628714098	-0.044147865	0.015544185	-0.1259332292	-0.1555697353	-0.047702439	-0.0394955551	-0.0412004832	-0.0548912926	-0.0655326565	-0.076242282	0.0321274055	0.1076142331	0.0402774416	-0.2250852571	-0.0344075786	0.1389697296	0.0772209083	0.0165744277	-0.1259819477	0.0245366493	0.1226451798	-0.1313326949	0.0117358284	-0.0236189554	0.2585319123	0.106820021	0.0351950122	0.1238079634	0.0601739894	-0.1504091919	-0.0799312235	0.0123650436	-0.0446391151	0.0673243387	-0.1394736472	-0.0171634252	0.0450594885	0.0902077494	0.0961694307	-0.1148708161	-0.032096007	0.0688400294	-0.0476506211	-0.0376889836	-0.0347075096	0.0336937891	0.2101802617	-0.0868989853	0.1465817567	0.0094146047	-0.1841950211	0.1540387009	0.0659372688	0.0042175725	-0.0075147052	-0.0930428403	-0.0821659286	0.0645636078	0.0956633348	-0.2456652312	0.0808326836	-0.0771100863	0.1672963548	0.0844892467	0.0943131518	-0.0020194084	0.0468442955	-0.1906501482	0.0092579925	-0.0111044259	0.0759060436	-0.0349224953	0.0536969337	-0.103616183	0.0655220772	0.0227792837	0.0941944373	-0.0529278353	-0.0693532484	-0.0940484644	-0.0867999429	-0.1835099506	-0.1517973624	-0.1364642323	-0.0088869735	-0.1050328354	0.0615474233	0.0141133004	0.0692045284	-0.091807541	-0.2694557859	-0.0869481071	-0.088975049	0.0716929139	-0.1482543223	0.0763617167	-0.0144722352	-0.0955030384	0.0256526851164693	0.0115662702752388	0.0006580602536847	0.0001337786080798	0.1614957100740781	0.0954222758622477	0.0260808643723306	0.0091054107307309	0.004813263158951	0.0318229699300331	2.316750223731496e-05	0.0010127014151677	0.0005239251056078	-8.78567476000165e-08	2.744975162861444e-07	7.718808098853003e-15	-0.0003211225721018	-0.0003609559189714	1.0311970631327572e-07	1.3028917544051188e-07	-0.0004664160082835	0.0001685942602654	2.8424024594471136e-08	2.1754389278311397e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
955501.9118100104	503.30469290982	253315.61390504823	912983903472.585	1371390.2231197034	-13306.059851694852	177051228.77688563	1880711144068.3096	960359.9724558452	-1601.013666947023	2563244.761751153	922291276695.3916	1009348.2256849782	1089674.637252698	1.313862	26.389757	0.128042249505554	0.075169136743779	0.0506535804	-0.0575185833	-0.0084424262	0.1087862728	0.1503384907	0.0065252093	-0.0134163973	-0.0505637611	-0.071134358	0.1516592926	-0.0329581494	0.0253698164	-0.0446219855	-0.0182178799	0.0280163587	0.1190807289	0.0416800908	-0.0554119269	-0.0920997344	-0.032108404	0.014115718	-0.08883377	0.1427907428	0.0564230943	0.0039733014	0.0627952984	-0.1497785487	0.1068601173	-0.0411168069	-0.0013726834	-0.0069077439	0.0643965224	-0.0661169912	0.0622848654	0.075758847	-0.0666690757	-0.0417763505	0.0748247046	-0.1129590457	-0.0904125004	0.0774919082	-0.1744845268	-0.1441802367	-0.0868115886	0.0022563627	-0.0708758045	0.0110584987	0.0155991359	0.0478362752	0.0813014088	-0.1050437934	0.0442752312	-0.0292770274	-0.0013279996	-0.0277049279	-0.0776874707	0.0137535978	-0.1027461509	-0.1566745527	-0.0230380133	0.0017644306	0.177699608	-0.0370036425	-0.0536798153	-0.1187524487	0.0307897425	0.0838788596	0.1107736543	-0.1225219782	0.0842568717	0.1587225839	-0.100462067	-0.0019723612	0.0416147033	-0.0515793117	0.0190284632	0.0530711941	0.0956059033	-0.1052886635	-0.0114806257	0.0158183587	-0.0456477586	-0.1222569025	0.0173699032	-0.1034413696	0.02236657	0.0624394563	-0.1346992961	0.0236740045	0.0983663842	0.0478107724	0.1514828769	-0.028117853	0.0257059998	0.0089457988	-0.1423023869	-0.0810284153	0.0703990071	-0.0211204679	0.0703441722	0.074531034	-0.0192567962	-0.0993899282	0.0244195608051143	-0.0012331243113549	0.0005963149499146	1.5205955672547416e-06	0.0979946486470311	-0.0635010614270469	0.009602951163455	0.0040323848023615	0.0023909754466586	-0.0024222877122924	5.716763586524291e-06	5.867477761122749e-06	-0.0001470234007088	-0.0006709485063166	2.161588035598037e-08	4.501718981284766e-07	-6.294433303710711e-05	0.0002581782390646	3.961989061486254e-09	6.66560031265457e-08	-0.0007550047839994	-0.0002885887757159	8.328348146920203e-08	5.700322238619807e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
950895.1125652904	-4606.799244720023	21222599.28115297	904201515100.5564	1379766.7636387711	8376.540519067785	70166431.0675844	1903756322042.2085	958786.2770710682	-1573.6953847770346	2476517.164068539	919271125099.7992	1007700.135939204	1097306.7930226133	1.195221	24.006783	0.2352788771868768	0.1141074400776321	0.0810643722	-0.0777100145	0.0841372784	-0.0538117552	0.1217595756	-0.1039866748	-0.0976599576	-0.0733056592	0.0944793669	0.124369359	0.0437240943	-0.012579211	0.1269018255	0.0395957646	-0.0181478049	0.193267205	0.0691585661	-0.1622350149	-0.0447918491	-0.0291049798	-0.1026356711	0.0874204017	-0.1005389649	0.0228371693	0.1876475448	0.0198805429	-0.1062722468	-0.0377987428	-0.0982506681	-0.0431898481	-0.1991966273	-0.0941741317	0.0662460046	-0.0663209238	-0.0114303117	-0.0349092257	-0.07985716	-0.1126708495	-0.1377477173	0.0511123868	0.0436703629	-0.0305160473	0.0877007252	-0.1104675976	0.0156267097	-0.0070314538	0.033021108	0.09139997	-0.0276409869	0.0601743952	-0.238262371	0.0830006641	0.0242803709	-0.0404900643	-0.090979282	0.0223792827	-0.1086241193	0.1296172218	0.0965940337	-0.0738892647	-0.0149696043	-0.0294210006	-0.189696438	-0.0378592239	-0.1878035024	-0.0002187775	0.1917026145	0.0737215676	-0.0754690468	0.0085123003	-0.0496282784	0.059972173	0.1149603476	-0.1459131718	0.0633722073	0.1728051942	-0.0441257341	-0.0624557537	-0.0612097962	0.1792125458	-0.053297643	0.0176128501	-0.0510678556	0.0834921787	0.0479699978	0.0242568451	0.0296648373	-0.0549368199	-0.0941719492	0.0272754772	-0.0534573022	0.098539308	-0.1132332495	0.1376901941	0.0522067624	-0.253800955	-0.1310083177	0.1397869898	-0.0324999409	-0.0237463287	0.0726676594	-0.0240075741	-0.1028845713	0.0413432160251687	0.0169236552200544	0.0017092615113037	0.0002864101060072	0.1844300243709682	0.0864353757239371	0.0340144338894759	0.0074710741765381	0.0604949367618843	0.0581039613152256	0.0036596373738243	0.0033760703205212	0.0007088658446581	0.0008558892453669	5.024907857228416e-07	7.325464003347216e-07	-0.0004831967005556	-0.0004202523675184	2.3347905142781818e-07	1.7661205240489842e-07	-0.0005548286983316	0.0002001760856678	4.007046527328242e-08	3.078348844923376e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
949223.3374587036	-1671.7751065868651	2794832.0070035243	901024944376.2396	1360895.930746822	-18870.83289194922	356108334.0358725	1852037734323.2588	959292.5112489488	506.2341778805712	256273.0428544178	920242122138.3145	1007100.577575484	1075015.7781868256	1.233837	24.78241	0.155345558428281	0.0861131181172066	0.0243445251	0.0888555177	-0.0899239068	-0.132246231	-0.0123082179	-0.0410411977	-0.0555856341	0.0944204397	0.1018370414	-0.0586678997	0.1378935166	0.0184630082	-0.0076803726	0.0207124218	-0.1544236324	0.0455976331	0.010051178	-0.0360020129	0.0402978712	0.0617586311	0.0678924058	-0.0752749798	-0.1121599301	0.1230207136	0.1625119124	-0.0600705417	-0.1441579447	-0.0248018005	-0.0815930369	0.0337628495	0.0007391194	-0.0621627459	-0.1155410906	-0.0177018505	0.0055387824	0.0955915443	-0.0484619548	-0.0314531154	-0.0329697961	-0.08632324	-0.0602665395	-0.0491517671	-0.0967921629	0.0689023343	-0.0376498445	-0.1776910598	0.0728919322	-0.0432069207	-0.1365396392	0.0398366689	0.0416548825	-0.014006568	-0.0714181495	-0.1282062585	-0.0934363793	-0.0029618775	-0.0436727983	0.0681579115	0.031511821	0.0229568446	0.0585025904	0.0394029168	-0.1946881283	-0.0781468282	-0.0916142014	0.0589643023	-0.0836069231	-0.0572369075	0.0638133747	-0.0674362376	0.0926578483	-0.1177486671	-0.072341203	-0.1237855372	0.0389182429	0.0776880628	0.0399727073	0.0196043665	-0.0885707466	0.0585683469	0.0771099888	-0.0548427099	0.0737820922	0.036344182	-0.0758777336	-0.1129801991	0.0556130741	0.0686374318	0.0506263139	-0.0269324632	0.0791721809	0.1220231219	-0.113113272	0.1114431655	0.0468695307	0.0448740162	-0.0331175922	-0.136634698	-0.0071555871	-0.0632902538	0.0707724105	-0.0287162347	-0.105973176	0.0414366853108703	9.346928570160008e-05	0.001716998889552	8.736507369567341e-09	0.1150815777756406	-0.0693484465953276	0.0132437695433308	0.004809207045185	0.0153843858880975	-0.0451105508737868	0.0002366793291538	0.0020349618001365	0.0005399841729105	-0.0001688816717476	2.915829069938368e-07	2.8521019052264117e-08	-0.0001110754981461	0.0003721212024094	1.2337766288404266e-08	1.3847418928269208e-07	-0.0002799697390194	0.0002748589593121	7.554744751418558e-08	7.838305476659096e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
