global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04
942196.6741097524	57.210983123630285	887734572703.479	3273.096589972309	1380233.603701637	3441.6725260417443	11845109.77651056	1905044800787.2075	926254.3539800488	2455.429509364767	6029134.075459301	857947128266.9976	968828.350087625	981669.7510177924	1.179259	21.991428	0.1136508726447471	0.0527119174481302	-0.0065435779	0.0867175143	-0.0780477916	-0.0718385279	-0.0239876879	-0.1007127226	0.0635666869	-0.0720454663	-0.0857463287	0.1273279962	0.0464340611	-0.0065700792	0.0502374553	0.0263368232	-0.0313748216	0.1040746397	-0.0319482235	-0.0140262536	-0.0833084469	-0.0811625995	0.0401014138	-0.030645084	-0.0566416094	-0.1930802032	-0.0196831121	-0.0510887883	-0.0693403012	0.0028077675	0.0621186655	-0.0854270907	-0.0804820513	-0.020275442	-0.0767575175	-0.0454125561	-0.0386089714	0.0107920806	-0.0549218785	0.0925551212	-0.0064397972	0.0161446429	-0.0012772879	-0.1164530251	-0.0393631756	-0.0964781289	-0.0702389542	0.0280499579	-0.1175311778	-0.0522197499	0.1005858806	-0.0717921546	-0.0186555543	0.0022343196	-0.0872090037	0.0509197901	0.0060278244	-0.1568981101	-0.05563419	0.123462362	-0.050597435	-0.0067782957	0.0069219227	0.0559617123	0.0056953346	-0.0967374925	-0.0594717582	0.0650843147	0.0186062638	-0.0180167904	-0.0454008335	0.0142770547	-0.0908956021	-0.0131543806	-0.1289921724	0.075929172	-0.0261473342	0.0129047086	0.0002495097	-0.1163686795	0.0921346383	-0.0425837741	-0.044106292	0.0396211052	0.1461445403	-0.0115045463	0.0101553877	0.0113977553	-0.0280877967	-0.0485479619	-0.0816674628	0.0053832781	0.0634470833	0.0112706894	-0.0004073217	0.0637536828	-0.0078278961	0.1139969415	-0.0371067156	0.0982859741	-0.0762036489	0.0707724105	-0.0287162347	-0.105973176	-0.0601367571043027	-0.0231229070247565	0.0005346688292755	0.0036164295550219	-0.0382167624203759	-0.0271268424217368	0.0007358655797737	0.0014605209298954	-0.1061749483809677	-0.0366910551039439	0.0013462335246406	0.0112731196637011	0.0013659430176483	-0.0004509130020312	2.0332253540087905e-07	1.865800327462144e-06	0.0010982144077755	7.210833772909988e-05	1.206074885445692e-06	5.1996123700539285e-09	-0.0026227546944559	1.1180022125799847e-05	6.878842187290462e-06	1.2499289473337415e-10	0.0	0.0	0.0	0.0	0.0
942800.406032271	603.7319225185784	888872605614.615	364492.2342679787	1386150.308407738	5916.704706101213	35007394.57920024	1921412677498.8677	924099.7453175896	-2154.6086624591844	4642338.488344155	853960339296.0339	967530.0511608134	983633.0670517944	1.207701	22.521822	0.1259142056949537	0.0765113335485822	-0.1176525178	0.0338020683	-0.0706027698	0.0090674528	0.096659489	-0.0080309185	-0.0425720748	-0.0811691018	0.1049309041	-0.0773180268	0.1041218113	-0.0458842477	0.016165153	-0.0756141032	0.0470554403	-0.0516573849	0.0577156012	-0.0990107214	0.0215340462	0.0347619907	0.1209601795	-0.0624201528	0.1429167565	-0.0472090809	-0.0275108939	-0.173743625	-0.1441987372	-0.0201647625	-0.0607424829	0.0223092127	0.16756029	-0.0719918188	0.1066313119	-0.1579905973	0.0232530027	0.0058742949	-0.1325148368	0.0571886249	0.0104744669	0.0384680454	-0.0009284221	0.0460583263	0.0384457673	-0.0013714865	0.0185323591	-0.1212433959	-0.0243979957	-0.014369828	-0.1161275187	0.0507046271	-0.0317653771	-0.0667009538	0.0533329233	-0.0025985932	0.1110086637	-0.0181324347	0.0581228632	-0.0194227449	0.0160960874	0.0136005375	0.1193879637	-0.0157546227	0.0414976718	0.002683635	-0.0132386579	0.1562058028	-0.0385382122	-0.12490408	-0.0752461104	0.0529614513	0.1135004374	-0.0622917319	0.166249408	0.1436008421	-0.0358343771	-0.0333720551	0.0502604195	-0.0900764923	-0.0773034654	0.0637599049	-0.0536766999	0.0198497842	0.1131271709	0.0311635868	0.0321736594	-0.0780902905	0.0616859264	0.0845422419	0.081868283	-0.0034185233	-0.0296455209	0.0119664151	0.0401885818	-0.0201143508	0.0038731575	0.0835488027	-0.0276314186	0.0194329886	-0.0698663541	0.0688461184	-0.0333745172	-0.108643553	-0.0601649950309308	-2.823792662810104e-05	7.973805002540177e-10	0.0036198266270719	0.020563379699837	0.0587801421202129	0.0034551051076724	0.0004228525846796	-0.08370714529498	0.0224678030859877	0.0005048021755107	0.0070068861734348	0.0006403091266311	-0.0007256338910172	5.265445437927618e-07	4.09995777647082e-07	0.0009791486774124	-0.000119065730363	9.587321324784522e-07	1.4176648146898405e-08	-0.0026708155243181	-4.806082986220017e-05	7.1332555649385685e-06	2.3098433670433515e-09	0.0	0.0	0.0	0.0	0.0
942423.7493761864	-376.6566560845822	888162523388.269	141870.23657281924	1376700.3180493552	-9449.99035838293	89302317.77353032	1895303765717.196	921775.902127443	-2323.84319014661	5400247.172390774	849670813742.8613	964291.6752325096	1003248.1068210946	1.131369	21.098347	0.0954802436833274	0.0710967058629278	-0.0376838049	-0.1153936399	-0.0540695873	0.0654152014	0.0102949718	0.12345386	-0.011559002	-0.059591396	-0.0874001644	-0.1110125581	-0.0415904244	-0.0124871599	0.0377236581	0.0742832395	0.0105511501	0.047408142	-0.0738437803	0.0440741044	-0.009781991	0.067985304	0.1636160695	-0.0831102642	0.1100935048	-0.1282394095	0.0147565434	-0.0690446105	-0.020847856	-0.0490765025	0.1052616215	-0.0263838527	-0.0618695363	-0.0236285865	0.0610055451	0.0583173883	0.1069011555	0.1266431238	0.0223593796	0.0081114914	-0.0533973689	-0.0362042096	-0.1370262178	0.0135838118	-0.0628971365	0.1083550519	0.0119147684	-0.0386532399	0.1372486608	-0.0539734809	0.0932265021	-0.0334265842	0.0152451757	0.050874428	-0.059605765	0.1211878769	-0.02667746	-0.0072772614	0.0565078613	0.0056254912	0.0314449294	0.1025572321	0.085239745	0.0838760144	-0.0543955022	-0.003651014	-0.0123540581	0.1603001918	0.0684355909	0.0143772696	-0.0054243572	0.0468747115	-0.0217694009	0.0316390688	0.0377315258	0.0160339154	-0.0394799747	-0.055043124	-0.0535042147	-0.0150974673	0.0002024071	0.0285367943	0.0785941308	0.0420020537	0.15761655	0.0067865874	-0.0148273595	0.0830768266	0.0227576871	0.0691615002	0.004167371	-0.124336272	0.0349467591	0.0115150116	-0.0342132701	0.0016068391	-0.0631172438	-0.0364273404	0.0987603164	0.018453884	0.0493284671	0.0668896282	-0.0379742494	-0.1108851636	-0.0537578372438503	0.0064071577870805	4.105167090854631e-05	0.0028899050651362	0.0147106561008172	-0.0058527235990198	3.425437352652328e-05	0.0002164034029165	-0.0716686513908229	0.012038493904157	0.0001449253354804	0.0051363955921793	0.0020297862929484	0.0013894771663172	1.9306467957171534e-06	4.120032395041208e-06	0.0009688150175333	-1.0333659879099995e-05	9.386025381980484e-07	1.0678452649692091e-10	-0.0026469889826531	2.382654166500041e-05	7.006550674286892e-06	5.677040877140005e-10	0.0	0.0	0.0	0.0	0.0
941479.7347980392	-944.0145781472092	886384091035.3862	891163.5237544534	1380094.2776072668	3393.959557911614	11518961.480739595	1904660215084.3235	922626.595938518	850.693811074947	723679.9602012177	851239835533.0973	964456.268316647	998855.293077126	1.265567	23.600946	0.1260165901674889	0.0693496808647053	0.1127760261	-0.0224602521	-0.1049662954	0.0101768519	-0.0836390284	-0.0247438612	-0.075200801	-0.0863364981	0.0150033117	0.0074902329	-0.0940005559	-0.1059722148	-0.0161730901	-0.0546097935	-0.0012979171	0.0132391099	-0.043409535	-0.0493170284	-0.0067910909	0.0465566432	0.0073316564	-0.006048205	0.0914788822	0.0213287108	0.1022874637	-0.1964970135	0.0147922945	-0.0010228191	-0.0598232957	0.0136867766	-0.0224191597	0.0144783387	-0.1044419449	0.1633978483	-0.0015089181	0.1071770127	0.0230295488	0.0259583291	0.0216511132	-0.0136351954	0.0779509881	-0.0266689994	-0.1631940395	-0.0837317187	-0.0093527582	0.0735545158	0.0389413813	-0.0718957631	-0.0517001806	0.076365555	-0.0120465971	0.0208677577	-0.0170251359	0.0587311983	0.0530253001	0.001917144	-0.001891651	-0.0325652234	0.0720820072	-0.0620149816	0.0285953037	0.0444379746	-0.1334963634	0.0101732869	0.0075342109	0.1038979667	-0.1537085791	8.42054e-05	-0.0822429358	0.0768701572	0.0334232699	0.0075806211	-0.0742453345	-0.0905535677	-0.0172453988	-0.0409348506	-0.0378201489	0.1037201829	-0.0427537432	-0.0976637297	-0.0784653758	0.074563367	0.0951508729	0.012496833	-0.0294751456	-0.0710095881	0.0413684134	0.0230895987	0.0504416419	0.0059994526	0.0439628242	-0.0068858578	-0.018291597	0.0759592134	0.0457165776	-0.0172554637	0.0728278687	0.0135164225	0.018158604	0.0649037979	-0.0425073619	-0.112689161	-0.0383855298337465	0.0153723074101038	0.0002363078351107	0.0014734489006174	-0.0399867774198554	-0.0546974335206726	0.0029918092337483	0.001598942368425	-0.0603422965369304	0.0113263548538925	0.0001282863142762	0.0036411927513508	0.0013260251060886	-0.0007037611868598	4.952798081303143e-07	1.7583425819772826e-06	0.0011547492395154	0.000185934221982	1.3334458061613949e-06	3.457153490408881e-08	-0.0026442745038386	2.714478814499783e-06	6.9921876516508745e-06	7.368395234368146e-12	0.0	0.0	0.0	0.0	0.0
940726.865565896	-752.869232143159	884967035597.4354	566812.0807078299	1382516.451388889	2422.173781622201	5866925.828377995	1911351738360.9265	923701.6921824104	1075.096243892447	1155831.933631648	853224816140.6484	966205.9767837313	976238.0205561104	1.104342	20.594339	0.0862705128078052	0.0470579917937546	0.0201401505	0.088689204	-0.1367190319	-0.0294937819	-0.0492683961	-0.0931911631	0.0267960549	-0.1242660173	-0.0320359472	0.0825582733	0.0097633653	-0.1095081682	0.0230623143	-0.0187706712	-0.0164224596	0.151511988	-0.0315046868	0.0471039304	-0.0606097982	0.0447296344	0.0486204588	-0.0537495867	-0.0094591466	0.1192750612	-0.0435941458	0.1187094822	-0.0396841092	-0.1562872682	-0.0789269365	0.0084110057	0.0235212775	-0.0577918098	-0.0874218228	0.0278896952	0.0781650831	-0.0375264132	0.0696661263	-0.0556637014	0.1347119984	-0.0163161554	0.0849698419	0.0745194493	0.0761614896	0.010006369	-0.0799630503	0.0463432238	-0.0883311348	-0.0811969957	0.010185342	0.0361247453	0.0401921038	-0.0539294647	-0.120603405	0.0875958744	-0.0721641933	-0.1502836719	-0.0225085497	-0.0081986921	0.0956021585	-0.0640490731	-0.0216311226	-0.0186490096	0.0467145961	0.0640436515	0.0913623229	-0.0488982979	0.0856069437	0.0509782102	-0.0539307699	-0.031206547	0.1251316551	-0.04457538	0.0654930988	-0.0463913702	-0.0175542703	-0.042316026	0.0071518959	-0.0901475271	0.0641773805	-0.0653062204	-0.0516034749	0.1273002488	0.0971262772	-0.0138601771	-0.0287500222	-0.0303104319	-0.0055335105	-0.072880199	-0.0071852008	0.0487149652	0.0423618528	-0.0067900639	0.0933785161	0.0289426371	0.0871466852	0.0313610417	0.0248431141	0.133834474	-0.0515629163	0.0628894987	-0.0469659021	-0.1140484259	-0.0601244302873169	-0.0217389004535704	0.0004725797929302	0.0036149471173744	-0.0048706576264976	0.0351161197933578	0.0012331418693414	2.3723305714559235e-05	-0.0816384963061125	-0.0212961997691821	0.0004535281246089	0.0066648440791231	0.0014151074285686	8.908232248000005e-05	7.935660178430721e-09	2.0025290343900358e-06	0.0012166385942558	6.188935474040012e-05	1.4802094690327291e-06	3.830292230183087e-09	-0.0026328603252251	1.1414178613499814e-05	6.93195349214442e-06	1.3028347342087652e-10	0.0	0.0	0.0	0.0	0.0
941368.0720395322	641.2064736362081	886173847055.426	411145.7418329813	1390108.9650452628	7592.513656373834	57646263.62222317	1932402934699.212	921250.408845684	-2451.2833367263665	6008789.996912349	848702315798.34	965974.9756060002	987280.3464853176	1.158656	21.607214	0.1183094397898194	0.0694087878817868	-0.1226297777	0.03580418	-0.0975621235	-0.0210025097	0.114004207	-0.0203957171	-0.0957051245	-0.1071945128	0.1520964379	-0.0779458305	0.0870222312	-0.2259333665	-0.0230331739	-0.082870615	-0.0298476563	-0.0744571526	-0.0111908049	0.0301332941	0.068583484	0.0425869928	0.1311479541	-0.0894972117	0.0777471476	-0.0473476538	-0.0166249602	-0.0749425014	-0.011559908	-0.065302049	-0.1052615596	-0.1008275147	0.0472953166	-0.0514049781	-0.0173185568	0.0293593258	0.0279086941	-0.0453231396	0.0056760475	-0.0101144105	0.0093688263	0.0883397203	-0.0809218024	0.1180948209	0.0223489887	-0.1390655473	-0.073217235	-0.1224658407	-0.0260795358	-0.0871302368	-0.1612141962	0.1291837371	0.084678025	0.0392057729	0.0359023371	0.0272395861	-0.0217380741	-0.0614529121	0.080812968	-0.002946005	0.0713551253	0.076090802	0.0809550697	-0.0039235488	-0.0114021465	-0.0211431175	0.0853774779	0.0540209282	0.0268211485	-0.0610236957	0.0082309548	0.0441701073	0.0706738936	-0.0464458999	0.0317843273	-0.06206254	-0.1346708132	-0.0372539533	0.0767261463	-0.0788649637	-0.1125739829	0.0448151782	-0.0323043633	0.0757704585	0.0712501622	0.0578411766	-0.0020478059	-0.0069444785	0.0820216243	0.0490422957	0.0483851766	-0.1028853846	-0.0276673918	-0.0752350851	0.0422585528	-0.0112929322	0.0025744213	0.0173338006	0.0306521949	0.0253154611	-0.0752881258	0.0608476141	-0.0513420481	-0.1149575937	-0.0603307104859567	-0.0002062801986398	4.2551520350876254e-08	0.0036397946277403	0.0402466213574541	0.0451172789839516	0.0020355688629157	0.0016197905306902	-0.0880213689192004	-0.0063828726130878	4.074106279490753e-05	0.0077477613864099	0.0004313179591515	-0.0009837894694171	9.678417201359789e-07	1.8603518188661501e-07	0.0010949850583159	-0.0001216535359399	1.198992277935075e-06	1.4799582806680565e-08	-0.0024062431706993	0.0002266171545258	5.79000619653702e-06	5.135533472537044e-08	0.0	0.0	0.0	0.0	0.0
940954.1521078465	-413.9199316857848	885394716368.9962	171329.70984676477	1376942.044518849	-13166.920526413713	173367796.14889476	1895969393963.7483	922073.7887316776	823.3798859935487	677954.4366587492	850220071865.9904	965365.9005587174	988991.978390168	1.106618	20.636782	0.1530602826470297	0.0890937901642128	-0.0353113607	-0.1087196535	-0.1318839645	0.0815759257	-0.0166239026	0.1386533466	-0.0266331495	-0.1255801662	-0.0522045164	-0.08766609	-0.0364343824	-0.0413410634	0.0061498351	0.0882739394	0.0374574603	-0.0221099583	-0.05159009	0.0776539163	-0.0263412408	-0.0334101325	0.0553103745	-0.0976780147	-0.0646436959	0.036255524	0.1168609425	0.0770738211	-0.0207226858	-0.0045532957	-0.0139887103	-0.0561587307	0.0619544745	0.0106744454	-0.1111858171	-0.0269951546	-0.0394706599	0.0388732957	-0.2197275092	0.0171337823	-0.0701548325	0.031907307	0.098552766	0.0779606137	0.0994915239	-0.121509439	-0.0473264679	-0.0292043252	0.1181789651	-0.0630153021	0.082516023	-0.0387262757	0.0689975337	0.0501198321	-0.0056461807	0.1025853678	-0.0234852045	-0.0737575488	0.0180954509	0.0388238839	0.1118997153	-0.0002215688	0.0402772851	-0.0979694711	-0.0768485456	-0.0332313114	0.0444191586	-0.0150852159	0.0109792795	-0.0400056212	0.068374096	0.0347666079	0.0357190328	0.0249944864	-0.0033899176	-0.0708084199	0.0185145993	-0.0265326308	-0.04512121	-0.029608765	-0.018547435	0.0189135354	0.0940427494	0.1080923352	0.1312145979	0.0287621148	-0.0274541643	-0.0875117219	-0.0042270392	-0.0200505798	0.0111753113	-0.0922643811	0.0703126163	-0.0449611649	-0.0525677619	-0.0688440368	0.0464036888	-0.0261742533	0.0928214984	-0.0199168365	0.070681827	0.0587790397	-0.0556281227	-0.1154130763	-0.0600050347633498	0.0003256757226069	1.0606467629552801e-07	0.0036006041969508	-0.023308638366899	-0.0635552597243531	0.0040392710386299	0.0005432926225188	-0.0714281234722307	0.0165932454469697	0.0002753357944633	0.0051019768227642	0.0015919989839796	0.001160681024828	1.347180441396008e-06	2.5344607649920785e-06	0.0011168727466259	2.188768831000009e-05	1.247404732155682e-06	4.790708995557145e-10	-0.0026753964926232	-0.0002691533219239	7.157746392740521e-06	7.244351070267064e-08	0.0	0.0	0.0	0.0	0.0
941739.2018820752	785.0497742287116	886872724361.4879	616303.148016551	1375747.6770019531	-1194.367516895989	1426513.7654162904	1892681670776.2705	921301.8076140066	-771.9811176710064	595954.8460405761	848797020712.8359	963125.162905916	989879.4154749227	1.249249	23.296627	0.0564412787087354	0.0301710600004116	0.1104777245	-0.0437341826	-0.1274587899	-0.0121295837	-0.0921824975	0.0282073798	-0.0743162577	-0.0741371137	0.0696906394	-0.0351637911	-0.1298499517	-0.1159935916	-0.020467557	-0.0447894389	0.0348052759	-0.013154292	-0.0555788348	0.0659746997	-0.0365826039	-0.1220876319	-0.0783816859	0.0191159416	-0.0042188528	-0.0322178668	0.0956400855	0.0703699655	-0.1015396869	0.0207638638	-0.1190449234	0.0148996683	0.0721599976	0.0102151924	-0.0926012556	0.0260603624	-0.0687053935	-0.0197889346	-0.0061715288	-0.0699872101	0.0539688523	-0.027282129	-0.0849407783	-0.0151732326	-0.073321708	0.0149017027	0.1550849462	0.0724442967	0.0887075078	-0.0551628531	-0.0559659011	0.0813168394	0.0424818272	0.071720646	0.0388382797	0.0428753092	-0.044558209	-0.048038613	-0.0343857299	0.0705972267	0.0902646368	-0.1651461479	0.0204218349	-0.0583244928	-0.0672167433	-0.0727137783	-0.0862977245	-0.0550847212	-0.0326079247	-0.0671270078	-0.129428509	-0.077406851	0.1067626026	-0.0092560412	-0.1279031003	-0.0406491255	-0.0048289766	-0.0531097135	-0.0010491622	0.1284526225	-0.0181781068	-0.0733627447	-0.0551878949	0.1264635026	0.0581083027	0.0396353072	0.0112729005	-0.0729128883	0.0497093109	0.032980655	0.036154348	-0.0289531525	0.0818888325	-0.0389697644	-0.0442384759	0.0642134118	0.094283048	-0.0501287722	0.0782239141	0.0896388628	-3.67627e-05	0.0566846829	-0.0598166067	-0.1154130763	-0.0482892179935134	0.0117158167698364	0.0001372603625843	0.002331848574425	-0.0220663465122328	0.0012422918546662	1.5432890521699917e-06	0.0004869236483979	-0.0645799815425078	0.0068481419297228	4.6897047889628856e-05	0.0041705740160306	0.0011661711862727	-0.0004258277977068	1.813293132999084e-07	1.3599552356926765e-06	0.0011167608873361	-1.118592898000266e-07	1.2471548794837136e-06	1.2512500714566335e-14	-0.0029821573987167	-0.0003067609060934	8.893262750720754e-06	9.410225350730501e-08	0.0	0.0	0.0	0.0	0.0
942702.420734258	963.2188521828502	888687854058.23	927790.5572004477	1391728.928013393	15981.251011439832	255400383.89064664	1936909409069.308	927433.0178644136	6131.210250406992	37591739.13469577	860132002625.0936	970023.7740100984	972323.953457196	1.263515	23.562679	0.0601863126850476	0.0379457422545944	0.0029879097	0.1092797041	-0.1328349526	-0.0408149497	-0.0036316837	-0.1022037215	0.1394666097	-0.0959714978	-0.0492293496	0.125236044	0.0921806722	-0.0047435637	-0.0017911182	0.0208475984	-0.0326188364	0.1170886917	0.003752203	0.0035226183	-0.1246636922	-0.0077287587	0.0600656967	-0.0360826829	-0.1101114299	-0.0583866627	-0.0072446464	-0.0442348713	-0.0940375756	0.0704822033	-0.0423085538	0.0719804083	-0.020378435	0.0718814603	0.0067548343	-0.0937156119	-0.030674929	-0.1285710158	0.0368652947	0.0596475331	-0.0305679007	0.0101440014	0.141586564	-0.047843294	0.0754325156	0.0588431022	-0.0860327341	0.0124825956	-0.1358752031	0.0059354216	0.0887756959	-0.0190468648	0.0075331491	-0.0491332451	-0.1115951236	0.0968308778	-0.0137867996	-0.132097286	-0.0990967688	0.0313973165	-0.0063042322	0.0308202631	-0.005063413	0.0139268917	0.0462891723	0.0331293384	-0.0920210556	0.0409010394	-0.0855242631	0.0399870927	-0.0715930334	0.0439571372	-0.0511645595	-0.1191131546	0.025621104	0.1202771223	0.0723172336	-0.0144643293	0.0053850347	-0.0921899529	0.022757761	-0.0860682578	-0.0332672978	0.1332420888	-0.0017988167	-0.0513880147	-0.0200703731	0.0126365045	-0.0296391672	-0.1125604222	-0.0331978357	0.0599346249	0.0760169967	-0.1174483194	0.094837082	-0.0101784881	0.1333818882	-0.0205243061	0.0208385202	0.0933136484	0.0759217993	0.0545654623	-0.063900152	-0.1149575937	-0.0505252507448403	-0.0022360327513269	4.999842465006557e-06	0.0025528009628289	-0.0150142754387161	0.0070520710735166	4.973170642593095e-05	0.0002254284669496	-0.0971095123338869	-0.0325295307913791	0.0010581703735072	0.0094302573857253	0.0013827905138483	0.0002166193275755	4.692393307930503e-08	1.912109605188845e-06	0.001154365437848	3.760455051189985e-05	1.3325595640980045e-06	1.414102219202027e-09	-0.0030953070820057	-0.0001131496832889	9.58092593191464e-06	1.2802850828400988e-08	0.0	0.0	0.0	0.0	0.0
943415.8433028862	713.4225686282152	890033453394.896	508971.7614280805	1395743.5868055555	4014.658792162547	16117485.21748804	1948100160108.837	924548.7924979642	-2884.225366449333	8318755.964469788	854790469709.4437	969079.1853484176	992094.6282395016	1.265636	23.60223	0.1523880326041364	0.0693312257522662	-0.1208931844	-0.0104033167	-0.0849176697	-0.013958427	0.1350118544	0.0105415275	-0.0655964569	-0.0159322258	0.1518659327	-0.0873860414	0.0971011397	-0.0638608075	-0.0058827254	-0.0528110123	0.0319768634	0.091388574	-0.0288452058	-0.0804313144	0.010741552	0.0285260099	0.1319003875	0.0500067631	0.0679365853	0.1248516706	-0.0772472828	0.119033139	-0.0869434924	-0.0222106095	0.0234958463	0.0543728308	-0.1172613853	-0.0117367443	0.0153131674	0.2485487366	0.0357392211	-0.05385062	-0.056086604	-0.0776393388	-0.0388999647	-0.0462349402	-0.1072134265	-0.075970264	0.046271903	-0.0087597193	-0.0674792094	-0.1415704751	0.0031559071	-0.0775700097	-0.0661310384	0.0579169502	-0.0208732255	-0.0490617006	-0.0094649728	-0.0248752884	0.095478957	-0.0184153238	0.0656650831	0.0864543635	0.1196173049	-0.102107259	0.0339098157	0.0572136904	0.0470477112	0.1253085065	-0.0042878213	-0.0664715428	0.0833761476	-0.0737918998	0.0740159469	0.0995015134	-0.0880510073	-0.0182937704	0.1021156992	-0.1089952154	-0.0277307361	-0.0403043142	0.0857933441	-0.025672973	-0.060575232	0.0877057238	-0.0067953483	0.0499249628	0.0373163962	-0.0010116264	0.0170210455	-0.1099447239	0.0075147747	-0.0101519034	0.031573229	-0.0275880216	-0.0612580185	-0.1530599375	0.0291079847	0.0485469738	0.0808842647	-0.0699406233	-0.1143901923	-0.0568215136	-0.0663010222	0.0524223074	-0.0678715947	-0.1140484259	-0.0267149594303504	0.0238102913144899	0.0005669299724808	0.0007136890573652	0.0112408397915828	0.0262551152302989	0.0006893310757562	0.00012635647922	-0.1217801397395845	-0.0246706274056976	0.0006086398565907	0.0148304024349927	0.0005738098544534	-0.0008089806593949	6.544497072750072e-07	3.2925774906783205e-07	0.0010783033820258	-7.606205582219995e-05	1.1627381836882782e-06	5.785436335899461e-09	-0.0024273098241498	0.0006679972578558	5.891832982414133e-06	4.4622033650300166e-07	0.0	0.0	0.0	0.0	0.0
