global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
997524.8567871286	2991.1363970792154	995055839908.1814	8946896.945932029	1377677.1736177884	9768.43948317296	95422409.93641238	1897994394707.4976	1013573.4745393428	3278.818496846012	10750650.73525954	1027331188289.7556	1051850.9064637483	884733.4928744042	1.18805	24.579672	0.074676715303499	0.0373538618423635	0.0902585906	0.1198762048	-0.0841832115	0.0297383174	-0.1420843529	0.0408696199	0.0463068553	-0.1534951654	-0.1630262049	0.0170196611	-0.0932243656	-0.0688052758	-0.0582788166	0.0395428945	0.1557716361	-0.0706457184	0.0101513949	0.03052581	0.0196107465	-0.0199295538	0.0827201715	0.0970468481	-0.0031198962	0.1618920528	0.0951940645	-0.1110842082	-0.1303228028	0.1037507806	-0.0166687712	-0.0044974353	-0.0369974494	-0.0645172156	0.0020113211	0.0012291065	0.0096180074	-0.0803047202	0.054269814	-0.0850498129	-0.0953432457	0.0177540019	-0.0411886391	-0.0587015385	0.1170671298	-0.0471000109	0.0523342568	0.1388134159	0.0689686878	0.0722002136	-0.0875516594	0.0062183853	-0.0061292693	0.0670969321	0.0072362036	0.0267793771	0.1351103296	0.0450726145	0.1752825485	-0.0835787494	-0.0333722004	-0.1003786503	-0.0167132459	0.1612986919	-0.0467522471	0.0152858399	-0.0478948138	-0.0253008912	-0.014434279	0.0909640034	-0.1076539628	0.0591779531	-0.0217289778	-0.0125119151	0.0384068235	0.0889665684	0.0214531962	-0.1233300605	-0.0728542384	0.0030783197	-0.0579918094	0.2265167429	0.0264317059	-0.0511525888	-0.1188500884	-0.0808273596	0.0214149294	0.0843733158	-0.0452306853	-0.0108367789	-0.0046582217	-0.0070231957	-0.0411900666	0.0524223074	-0.0678715947	-0.1140484259	-0.0327946801835565	0.0168161390541854	0.0010754910483417	0.0002827825326897	0.04000920660431	0.0024479982118919	5.992695245425972e-06	0.0016007366131063	0.004313754651946	-0.0134714163696116	0.0001814790590034	1.860847919718576e-05	0.0001730847946588	0.0004150233818082	2.9958346142078964e-08	1.7224440744751497e-07	0.0001088642081477	-7.733132427000086e-07	5.980133713352025e-13	1.1851415815625753e-08	-0.0015580118089108	-0.0004230265383053	1.7895145211056548e-07	2.427400796705504e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995588.0099350944	-1936.846852034214	991195485526.5216	3751375.728234844	1361454.917608173	-16222.25600961526	263161590.0414984	1853559492679.4773	1011178.272866866	-2395.2016724768328	5736991.051835816	1022481499518.018	1048180.7302995326	889213.3767286398	1.125212	23.279613	0.1142825535433359	0.0662858249387227	0.0081167829	0.1474513329	-0.0739227778	-0.1208510754	-0.0872789384	-0.0922554249	-0.0087528925	-0.0444689235	-0.1532004583	-0.0575195161	-0.0418755544	-0.1086144938	0.0120809473	0.0889330009	0.1257743961	-0.0956036117	0.0250212367	-0.067521953	-0.0916624393	0.0977307265	-0.0551318035	-0.024320799	-0.0223218074	0.11782148	0.1040123198	-0.0161754636	-0.0146513657	0.1018245428	0.0531442224	-0.1884054631	-0.0943156678	-0.0891259497	0.0534187509	0.0405304926	-0.0406757544	-0.1013309531	0.0323356995	-0.0587486687	-0.0589962496	-0.0448590905	-0.0539902608	-0.0148087051	0.0241117503	0.043019012	0.0776718895	0.1016048613	0.0526574292	0.120599826	-0.0048402884	-0.0432769419	-0.0672915717	-0.0051575528	0.1141935525	-0.0628096585	-0.0369691735	0.1160730543	0.0741218524	-0.0359911812	0.0222942103	-0.0501157249	-0.1426719599	0.1285178967	0.0429576054	0.0947021518	0.0816637291	-0.0127719429	-0.0888144201	0.0741936047	-0.130941869	-0.0337582894	0.0165863682	0.0570217596	0.1387941713	0.112279463	0.0032181431	-0.0870892037	-0.2482818607	0.0055586437	0.043933881	0.0906910801	0.0480156846	-0.0804433511	0.0171999793	0.0865286402	-0.0948730253	0.1601816142	0.0301094416	0.0354794696	0.0432893102	0.0845207041	0.0136469039	0.0502561585	-0.0717239676	-0.112689161	-0.0171629180617856	0.0156317621217709	0.0002945657563955	0.0002443519870316	0.0304735898682366	-0.0095356167360734	9.09279865372832e-05	0.0009286396794574	-0.0155544895233106	-0.0198682441752566	0.0003947471266076	0.0002419421443307	0.0005420296328302	0.0003689448381713	2.937961228660415e-07	1.3612029361332052e-07	0.0001088529006814	-1.1307466300002956e-08	1.2785879412570254e-16	1.1848953986754732e-08	-0.0005420293443438	0.001015982464567	1.0322203683076358e-06	2.937958101297697e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
995686.802054998	98.79211990360636	991392207786.5088	9759.882955048535	1362585.3939302885	1130.476322115399	1277976.7148635592	1856638955752.1597	1009023.38562417	-2154.887242696015	4643539.028734035	1018128192736.4624	1045978.565492476	901412.2745195808	1.223174	25.306358	0.094771025006784	0.0501590420333794	0.1289063783	0.1590421603	0.0175366155	-0.1083979862	-0.0465812041	-0.0616790786	-0.0264431984	-0.0185692335	-0.0872330035	-0.0728562942	-0.0756313683	-0.1219780845	0.0942770385	0.0881348604	0.0174627931	-0.1095825635	-0.0297528532	-0.1005581286	-0.0706980935	0.1707480516	-0.0124488445	0.0917410683	0.0469334294	0.18159281	0.1263602851	-0.1261532176	0.0349036925	0.1174898941	0.0711543557	-0.0868988483	-0.042565236	-0.00240153	0.0458372098	0.100835181	0.0130730952	-0.0534157577	0.1355775547	0.1633368273	0.1181458698	-0.0103129365	0.1013634966	-0.0200894353	0.0065335589	0.1138874621	0.0567863287	-0.0020264934	0.0211099361	0.1108645994	-0.0002460958	-0.0752769905	-0.1761227525	-0.0724453558	0.1601797687	-0.0084109671	0.0040757059	0.0855682712	0.1573102946	-0.1007957031	-0.0599088808	-0.0030213026	-0.0425149589	0.177798522	0.0456536236	0.0263982066	-0.0021113745	-0.0123419171	-0.0071684312	0.090983302	-0.0985101758	0.0807405663	-0.0592221067	0.0368584288	0.013412671	0.1488767619	0.0951561724	0.0070699197	-0.1670800163	0.051121504	0.1398992149	0.1127249296	-0.0022610656	-0.0876946601	0.0109202822	-0.058612779	-0.0615312057	0.0771957832	-0.0442800629	-0.039624767	-0.1925768098	-0.0665246853	0.0788104322	0.0480679655	-0.0754505123	-0.1108851636	-0.0312100529937993	-0.0140471349320136	0.0009740674078757	0.0001973219997981	0.0422657998426103	0.0117922099743737	0.0001390562160797	0.0017863978363355	0.017163508532846	0.0327179980561566	0.0010704673968026	0.000294586025157	0.0006720616520532	0.000130032019223	4.516668641604765e-07	1.6908326023210645e-08	0.0001086182178575	-2.3468282390000015e-07	5.5076027833678485e-14	1.1797917250539332e-08	-0.0011360362831817	-0.0005940069388379	3.528442433875728e-07	1.2905784367052918e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
991216.6151112142	-4470.186943783774	982510378072.533	19982571.31237492	1365809.1193509616	3223.725420673145	10392405.587894246	1865434550502.2493	1010144.7872675962	1121.401643426274	1257541.645879148	1020392491243.8972	1050496.6165355677	881673.8578558454	1.517788	31.401648	0.1572901619663251	0.0928697223521077	-0.0172436017	0.0284414667	-0.1559497445	-0.2208121112	0.0544246754	-0.0089146713	-0.0361431983	0.0275180802	0.0640743141	-0.1500774952	0.0304767018	-0.1692599893	0.0590575048	0.0371950445	0.0474747383	-0.1340266656	-0.1635553719	-0.0129869194	-0.0844102846	-0.0261840488	-0.0606062087	-0.1425766603	0.0356184052	0.2479830603	-0.0503555579	-0.0334167394	-0.0316016832	0.1090487986	-0.0235295517	-0.0329156032	0.0401893869	-0.1029542193	-0.0130343559	0.0744010656	0.1284919959	-0.1118153171	-0.0879979518	-0.06563271	-0.2243070533	-0.0990695954	-0.095174399	-0.0178338446	0.0373027632	0.0553657163	-0.0132267153	-0.0255949625	0.1721344786	0.0373577213	-0.0635493338	-0.1402395607	-0.0571345007	-0.1818861789	-0.0558557113	-0.0980710166	0.0619945265	0.1066930465	0.0713794766	-0.0417708905	-0.0033617388	-0.130697531	-0.1387280701	0.0463957679	0.039261027	0.0362984798	-0.0387851255	0.0584028313	-0.0842354257	0.0695549749	-0.133532076	-0.0813288306	-0.0485469055	0.1014095901	-0.0329677832	0.1030898292	-0.1067744037	-0.2106011498	-0.0744963977	-0.0091426376	0.2155354178	0.0868790687	-0.0146670604	0.0361858438	0.1112483645	-0.008202087	-0.0170669625	0.3301545282	0.0954181328	0.0583938546	0.0956005296	-0.0079756104	0.1091287693	0.0458586883	-0.0790446912	-0.108643553	-0.0145647067791117	0.0166453462146876	0.0002121306835615	0.0002770675506068	-0.0272455291333955	-0.0695113289760058	0.0048318248560105	0.0007423188577587	0.0035657872371643	-0.0135977212956817	0.000184898024435	1.271483862072381e-05	0.0018210610100176	0.0011489993579643	3.316263202206321e-06	1.320199524602603e-06	0.0001069654047152	-1.652813142299998e-06	2.7317912833595934e-12	1.1441597805886532e-08	-0.001136099421674	-6.31384922998926e-08	3.986469209903598e-15	1.2907218959279971e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
994601.6972709532	3385.082159738988	989232536214.2607	11458781.228183169	1378801.3679086538	12992.24855769216	168798522.58485404	1901093212146.775	1009381.2887616202	-763.4985059760511	582929.9686276622	1018850586102.0692	1051036.7051841086	888725.9798252946	1.8921	39.145836	0.162117673825873	0.0749014635045638	0.1464949231	0.081931417	-0.0127999173	0.1248024737	0.0740200946	0.0871156546	-0.1494331126	-0.0415721578	0.0481775788	0.0185704367	0.0279802066	-0.1313282164	0.0348883553	-0.101942353	0.0475353153	-0.1263260429	0.0110530239	-0.0784521623	-0.1032336324	0.1430101519	-0.0434836178	0.0128001461	-0.0839193371	0.1614873398	0.0745609398	-0.2055986001	0.0356322817	0.0745328371	0.0151378469	-0.1042299518	0.0013900563	-0.0659945707	-0.071155893	0.0889648637	-0.0267168981	-0.0394281584	0.0818199653	-0.1493537276	-0.0987626704	0.0510755124	0.1495820168	0.1177276971	0.0698057747	-0.0081441317	-0.1420634013	0.0012138383	0.0451550265	0.1385552792	0.0683744704	-0.0925092339	-0.0306936019	-0.0288000993	0.1277504391	-0.1464976436	0.0377765368	0.0498712974	0.0316390462	-0.1242410802	-0.1872227556	-0.0355575518	-0.0870400184	0.1252555996	0.1645284121	-0.001124988	0.034871515	0.009837832	-0.2130311132	0.0779848868	-0.0925709341	0.1064800217	0.0158281691	0.0862200018	0.1415819156	0.1028810349	0.2530640062	-0.0610742249	0.0545557984	-0.0648643315	0.111686849	0.1614258658	0.1733622408	-0.2439320934	0.0921986182	-0.055943968	0.0841920775	-0.0751389232	0.0111270182	-0.2462833868	-0.1882683649	0.0855938025	0.0657469672	0.043629296	-0.0825001988	-0.105973176	0.0036445571709862	0.0182092639500979	1.3282796972586937e-05	0.0003315772936043	0.0273073270576276	0.0545528561910231	0.0029760141185984	0.0007456901110322	-0.0058222302375128	-0.0093880174746771	8.81348721048426e-05	3.389836493860835e-05	0.0011738797522822	-0.0006471812577354	1.3779936728181192e-06	4.1884358036397437e-07	-0.0003693879806974	-0.0004763533854126	2.2691254779404507e-07	1.3644748028370278e-07	-0.0006602833406205	0.0004758160810534	2.2640094298911086e-07	4.359740899009673e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
995220.232790706	618.5355197527679	990463311755.987	382586.1891958267	1404324.2577524038	25522.889843750047	651417905.9761993	1972126620911.84	1024452.317687583	15071.028925962864	227135912.88720933	1049502551215.4606	1066245.1081780095	861852.9932571669	4.406271	91.161736	4.021590958670696	2.477857620166104	-0.5617489248	0.0898199512	-0.1908825636	0.0098667722	-0.0838024259	0.3605218272	0.3085927183	-0.0308016247	-0.0770114011	0.1494611616	0.2764632382	0.217579737	-0.4761152298	-0.0492115512	-0.2296621184	0.1863885075	0.1407008845	-0.4900102174	0.2592749773	-0.0180921693	-0.2984867257	-0.2742037506	0.0411170555	0.1018268945	-0.0667982992	0.0294260125	0.056152861	0.186872536	-0.0018523659	0.117850901	0.1074669496	0.0243962905	-0.0576657921	-0.009282043	0.0550916752	-0.0346437474	0.0845329997	-0.020991104	0.0435435425	0.0238961915	0.0212433642	-0.0298354041	-0.0280187209	-0.4273647286	0.135522564	-0.1593595748	-0.1494592492	-0.1629118443	0.4125757345	0.4203861062	-0.047151799	-0.3272439767	0.0381554751	-0.2876057435	0.060848588	0.2719865588	0.0576607649	0.0735288932	0.0584367642	-0.0326437462	0.0556066056	-0.0794330083	0.0098310823	0.0237047562	-0.092378984	-0.0778012629	0.0143343492	-0.4967564976	-0.2303439603	-0.3435268771	-0.5894157317	-0.3655794999	0.1255854397	-0.0032012423	0.152793408	0.0507434392	0.0681148937	0.0347588221	-0.0113978884	0.0065218059	-0.0316733021	-0.1346610694	0.0339145847	0.005049433	0.0235066578	-0.0294918582	0.0146915633	0.0116729044	0.0306056437	0.0110136414	-0.0142064845	0.0413807664	-0.085810973	-0.1028845713	-0.2772705498310728	-0.280915107002059	0.0768789578036254	0.0789132973419782	-0.8333170352757975	-0.8606243623334251	0.7406742930418145	0.6944172812808447	0.8618307666841645	0.8676529969216773	0.7528217230671681	0.7427522704034147	-0.0343567736404263	-0.0355306533927085	0.0011803878949794	0.0012624273305127	0.002177268889276	0.0025466568699734	6.485461213382716e-06	4.740499816209147e-06	-0.0028309429262093	-0.0021706595855888	4.711763036508542e-06	8.014237851454474e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
993967.8261844683	-1252.4066062376369	987972039489.8774	1568522.307347675	1349533.3998197117	-54790.85793269216	3002038113.0004554	1821240397228.9497	1019387.8473190572	-5064.470368525828	25648860.11367614	1039151583261.7816	1059079.540804549	846881.9909899276	3.666183	75.849991	3.758294126205902	2.0677938759143903	-0.3308341038	-0.1672909545	-0.0441323938	-0.1503306253	0.0481457179	-0.0921599985	-0.0524451361	0.0744180292	0.1542812238	-0.0370124215	0.1766696301	0.1915421906	-0.1481345958	0.0062538051	-0.0814438846	0.1653216754	-0.3519643592	-0.1453472286	-0.1221495664	0.1147875986	0.1753017025	-0.0639716835	-0.378886703	-0.063805233	-0.0158329934	0.236428298	-0.1877537824	-0.0604556638	0.327840582	0.0499048038	-0.1901272267	0.0470829643	0.0972536621	0.0248822938	0.001020767	-0.1227583568	-0.1969172819	-0.0422477708	-0.0993356275	0.0645033597	0.0240459285	-0.0134759937	0.012371499	-0.0880653881	0.055845207	-0.1014482746	0.1404500609	-0.2823642494	0.086297357	-0.1093546904	-0.3716508433	0.3138491006	-0.1876528064	-0.1662134544	0.0199122358	-0.0887246962	-0.0957111886	-0.1586871569	0.1088434466	0.3300065622	-0.2887079598	-0.1369326199	-0.0154282233	0.2253920331	0.1594821243	0.0897320516	0.0384610409	-0.1303168158	0.1236495867	-0.3675303545	-0.0699473974	0.3931228546	0.1327808835	-0.2202302389	-0.5226029688	-0.1168589817	-0.2524987706	-0.144384259	-0.0209992566	-0.1433035567	0.0120469935	-0.0791874514	0.0239794393	-0.0783275503	0.0390772392	-0.1168589573	-0.040667845	-0.0711154834	-0.1233121619	-0.0298681629	-0.0531095813	0.0391140859	-0.0889712056	-0.0993899282	0.0602409930584144	0.3375115428894872	0.0036289772446639	0.1139140415836421	0.0150625201884935	0.848379555464291	0.719747870129788	0.0002268795144287	0.1384305657352058	-0.7234002009489586	0.5233078507329937	0.0191630215297691	-0.0075669237498623	0.026789849890564	5.7258335036230136e-05	0.0007176960571589	-0.0031980591633378	-0.0053753280526138	2.8894151673216868e-05	1.022758241220887e-05	0.0019839356686762	0.0048148785948855	2.3183055883486567e-05	3.9360007374456805e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
995111.8351430304	1144.0089585620444	990247564441.7296	1308756.4972702134	1349566.7173076924	33.317487980704755	1110.0550053444058	1821330324464.661	1012002.458374834	-7385.388944223174	54543969.85745389	1024148975756.7076	1048763.355869528	886096.6828996044	3.138222	64.926956	0.3487653206078257	0.202182977088427	0.0902272542	-0.0274966025	0.150136043	0.1674081757	0.0085747597	-0.0766867922	-0.1329504929	0.1472420353	-0.1676756564	-0.1633396873	-0.0376067384	0.230053589	0.0108323552	-0.013731287	-0.1144156193	0.1180845903	-0.0276717184	0.0348054638	-0.1163544928	0.0746011465	0.1083709436	-0.0074676512	0.0139889894	-0.1634227884	-0.0062392053	-0.1506163569	0.0938112659	-0.0181705579	-0.1096703414	0.0851011846	0.1259084211	-0.1462324889	0.0009548833	0.1410965136	-0.0491217698	-0.1337145939	0.0174696675	-0.0142089859	0.0945552633	0.0303791018	0.105463069	0.0662665375	-0.1219148632	0.0109390049	-0.0125801525	-0.0331928346	-0.1560374752	-0.0704730029	-0.0007459668	-0.0848805323	-0.1022618322	0.0978610122	0.0905517696	0.1867474028	-0.0725432841	0.1084583472	-0.1157249899	0.1723731475	-0.2208426392	-0.0402793334	-0.0116745232	-0.0819200128	-0.1269544407	-0.1144226805	-0.1063363989	0.0171492226	-0.06507537	-0.0176666499	0.1878965584	0.0795497567	-0.0295648341	0.1715861239	-0.0245732244	-0.095044811	0.2802193961	0.1519283085	0.0894343388	-0.0268377515	-0.036329409	0.0645495269	0.1934256502	-0.1842927758	0.0274259938	-0.0950459974	0.1331897944	0.0262256694	0.0515269094	-0.1172035097	0.015130397	-0.014736711	-0.1666323386	0.0368302486	-0.0919753525	-0.0955030384	0.01180259319419	-0.0484383998642244	0.0001393012061075	0.0023462785814064	-0.001458068136813	-0.0165205883253065	0.0002729298386142	2.1259626915893333e-06	0.137158050354671	-0.0012725153805348	1.6192953936976267e-06	0.0188123307770944	-0.0044402849007997	0.0031266388490626	1.97161300002698e-05	9.775870492467504e-06	-0.0024689363667362	0.0007291227966015	5.316200525241379e-07	6.095646782992548e-06	0.0001890209735852	-0.0017949146950909	3.221718762653617e-06	3.5728928455096885e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
990377.2308232788	-4734.604319751612	980847059333.186	22416478.064610623	1363362.6123197116	13795.895012019202	190326719.1826563	1858757612671.2285	1011493.4494729416	-509.0089018924628	259090.06220577075	1023118998326.6702	1049858.0229351914	865401.7115364721	1.628735	33.697044	0.1889474288936717	0.0879710390444167	-0.0773593364	-0.0694079797	0.0434256865	-0.0172012785	-0.1528163017	-0.043808766	0.0356048441	0.0733848869	-0.0923951296	-0.1661908373	-0.0139107646	0.1119790529	0.0003358224	0.0807039242	-0.0351946197	0.1695013305	-0.0119539272	0.1260806317	-0.050504505	0.0109329056	-0.0081972504	-0.0058990455	-0.0779682779	-0.096520792	-0.0251588363	-0.088823007	0.0395504167	-0.0072620841	0.1266314155	0.0661057838	-0.0130007476	-0.1533870161	-0.197932843	0.1004413673	0.0257867535	-0.0848424212	0.0813234861	0.1498476366	-0.0501645554	0.0535518211	0.0527140633	0.0129983692	0.0130350289	0.0220153499	0.0811059556	0.0148826429	-0.0792780792	-0.1549252107	-0.0915418493	-0.0602682597	0.0459676211	0.0573612124	0.0593058189	0.0446406519	0.0348827889	0.0797565307	-0.0508150343	0.078004037	-0.161546563	0.0976726005	-0.1451395824	-0.119846977	-0.0995074034	0.0464520213	-0.1396335215	0.0025502201	0.0276272696	-0.0220334777	0.1575929627	-0.0779047474	-0.0634707888	0.1568537813	-0.0725111478	-0.0672515425	-0.0037905389	0.063241	-0.0919921772	0.0987023907	-0.1139461442	-0.0672631998	0.0275759059	-0.0901084564	0.1512581463	-0.1014993239	0.0125748737	0.1758312401	0.0764062288	0.0626204228	0.0288987014	0.0984144947	0.139448024	0.0345302564	-0.0948181434	-0.0912392418	-0.004019961529778	-0.015822554723968	1.616009070089508e-05	0.0002503532379929	-0.0454495209394139	-0.0439914528026009	0.0019352479196834	0.0020656589536222	0.1104355747873881	-0.0267224755672828	0.000714090700444	0.0121960161786207	-0.0033377730406634	0.0011025118601362	1.11407288709794e-05	1.2155324017412031e-06	-0.0019810580496848	0.0004878783170514	2.380252522489065e-07	3.924590996220944e-06	-0.0002688077652235	-0.0004578287388087	2.0960715407916485e-07	7.22576146444523e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
990216.8517800948	-160.37904318398796	980529413549.2822	25721.43749261148	1370266.5971153846	6903.984795673052	47665006.05888467	1877630547170.176	1009823.4874252988	-1669.9620476427954	2788773.240567318	1019743475755.7926	1050396.049055233	890144.7759730453	1.522691	31.503101	0.1231224987823386	0.0688769741036975	0.0493248826	-0.0669863468	0.1686376859	-0.0829689306	0.0231000273	0.0299777229	-0.0333574373	0.0634213304	0.08660694	-0.1089639926	0.0934907911	0.0478190447	0.0438662999	0.010601198	-0.050639019	0.0943207332	-0.0637895688	0.117627527	-0.1939606142	-0.055111784	-0.1013172478	0.0232974792	-0.036234814	0.0573658735	-0.0450380769	-0.0513874485	0.0799481339	-0.0022434054	0.07752777	0.0940228665	-0.0251463706	0.1009176153	-0.1099954323	0.0159094104	-0.0163989095	0.0293205477	0.070196373	0.1129260814	-0.0039550164	0.0928287734	0.1110325452	0.0567864546	-0.0223380238	0.0305054013	-0.007548877	-0.0284497334	-0.0103655928	-0.1193938248	0.0425812668	-0.2348013694	0.1262474791	-0.0483846558	-0.0119036995	0.0006329855	-0.0484126545	0.0577048955	-0.0152107385	-0.0182587857	-0.1089615998	0.0626898047	0.0657673209	-0.0501827646	0.0409852681	0.0078128178	-0.0488737651	-0.0254956885	-0.1040932114	0.0029428936	0.1402420478	0.0191471412	-0.0084755927	0.1293175654	-0.057626226	-0.0514650325	0.1564769298	0.003954687	0.0759284203	0.172648386	0.0993946536	-0.0270613272	0.0608625993	-0.1524696	0.0337287618	-0.0642310298	0.2304586401	0.0481599227	0.0399919186	0.0399515458	-0.0737098078	-0.0098071538	0.0218598283	0.032215118	-0.097494591	-0.0866153656	0.0053800858933357	0.0094000474231137	2.89453242196698e-05	8.836089155678651e-05	-0.039250827205322	0.0061986937340919	3.842380400907023e-05	0.001540627436302	0.0950312228366101	-0.0154043519507779	0.0002372940590234	0.0090309333138214	-0.0022394037823497	0.0010983692583137	5.014929300402142e-06	1.2064150276085885e-06	-0.001498410152084	0.0004826478976008	2.3294899305847238e-07	2.245232983868396e-06	-0.0005301787227961	-0.0002613709575725	6.831477746241785e-08	2.810894781057038e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
987780.1526749678	-2436.699105127016	975709630018.5826	5937502.528926801	1360160.8490685096	-10105.748046875	102126143.58691788	1850037535338.769	1007680.0115579348	-2143.475867363973	4594488.793971739	1015419005693.3997	1047752.9483904754	844949.2072955633	1.37795	28.508528	0.2173196907114691	0.1088639258422305	-0.0189048726	-0.1482664721	0.0552570599	0.0231713023	0.0834347446	0.0016464831	-0.0487049253	0.0901982013	0.1175872432	-0.0694692102	0.0034036534	0.1065987711	0.0907975564	-0.0949898951	-0.1219415394	0.1043927042	-0.0518379142	0.0035222668	-0.0376890134	-0.0435711077	-0.114705273	0.0490069038	0.0502784136	-0.1171766013	0.0395645062	-0.0181395405	0.0603423178	-0.0100526532	0.0241465433	0.0213087296	-0.092170438	-0.1020864184	0.0455083455	0.0741897838	0.0820505926	0.0072857431	0.0794025824	0.0884212259	-0.1383373631	0.1727633763	-0.1202515982	0.0610495198	-0.1722855045	0.0650178049	-0.1109333148	-0.1119846194	-0.0379131232	-0.1186223817	0.0531778519	-0.0439510357	0.0738305288	-0.0151579183	0.0497829501	0.0475641008	-0.0350443324	-0.0272204507	0.0898499085	0.135291767	-0.0610126243	0.060998748	-0.025655877	-0.0890404405	-0.0342164612	0.0464164177	0.1093415838	0.1001619995	-0.0982298173	-0.0172565451	0.1522698501	-0.0369575064	-0.0343802674	0.0934693373	0.06402948	-0.0312296145	0.0147445916	0.0101233886	0.1087778977	-0.0582864829	0.0003262868	-0.1179329233	0.0015430124	0.0398452192	-0.0310361275	-0.0179263104	0.0714051842	0.2268742327	-0.1608638212	0.0677972281	-0.0675557277	-0.0497845513	-0.0898415811	0.0298858491	-0.1	-0.0816496581	-0.0231390565005256	-0.0285191423938613	0.0005354159357345	0.0008133414828813	-0.0009894312369311	0.0382613959683909	0.0014639344214499	9.789741726150065e-07	0.144908727788362	0.0498775049517519	0.002487765500212	0.0209985393892415	-0.0036268173849652	-0.0013874136026155	1.3153804343885812e-05	1.924916504722521e-06	-0.0017128005506359	-0.0002143903985518	4.596324299124248e-08	2.933685726258642e-06	-0.000941607669578	-0.0004114289467819	1.692737782500636e-07	8.866250034081121e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
